Date_start,Power_kW,Hour,DayOfWeek,DayName,Month,MonthName,Date,Official_Holiday,Holiday_NoActivity,Holiday
2018-03-27 22:00:00,125.5410702,22,1,Tuesday,3,March,2018-03-27,False,True,True
2018-03-27 23:00:00,126.398363,23,1,Tuesday,3,March,2018-03-27,False,True,True
2018-03-28 00:00:00,124.0841329,0,2,Wednesday,3,March,2018-03-28,False,True,True
2018-03-28 01:00:00,122.83817,1,2,Wednesday,3,March,2018-03-28,False,True,True
2018-03-28 02:00:00,119.0751653,2,2,Wednesday,3,March,2018-03-28,False,True,True
2018-03-28 03:00:00,121.5095336,3,2,Wednesday,3,March,2018-03-28,False,True,True
2018-03-28 04:00:00,119.1618155,4,2,Wednesday,3,March,2018-03-28,False,True,True
2018-03-28 05:00:00,123.5253019,5,2,Wednesday,3,March,2018-03-28,False,True,True
2018-03-28 06:00:00,140.0792575,6,2,Wednesday,3,March,2018-03-28,False,True,True
2018-03-28 07:00:00,174.4952937,7,2,Wednesday,3,March,2018-03-28,False,True,True
2018-03-28 08:00:00,206.0759428,8,2,Wednesday,3,March,2018-03-28,False,True,True
2018-03-28 09:00:00,254.4887072,9,2,Wednesday,3,March,2018-03-28,False,True,True
2018-03-28 10:00:00,270.4241813,10,2,Wednesday,3,March,2018-03-28,False,True,True
2018-03-28 11:00:00,273.092547,11,2,Wednesday,3,March,2018-03-28,False,True,True
2018-03-28 12:00:00,258.9258672,12,2,Wednesday,3,March,2018-03-28,False,True,True
2018-03-28 13:00:00,244.9578131,13,2,Wednesday,3,March,2018-03-28,False,True,True
2018-03-28 14:00:00,256.723194,14,2,Wednesday,3,March,2018-03-28,False,True,True
2018-03-28 15:00:00,263.0589143,15,2,Wednesday,3,March,2018-03-28,False,True,True
2018-03-28 16:00:00,264.9447073,16,2,Wednesday,3,March,2018-03-28,False,True,True
2018-03-28 17:00:00,236.5295114,17,2,Wednesday,3,March,2018-03-28,False,True,True
2018-03-28 18:00:00,200.1634271,18,2,Wednesday,3,March,2018-03-28,False,True,True
2018-03-28 19:00:00,177.3643781,19,2,Wednesday,3,March,2018-03-28,False,True,True
2018-03-28 20:00:00,144.3094198,20,2,Wednesday,3,March,2018-03-28,False,True,True
2018-03-28 21:00:00,141.5047998,21,2,Wednesday,3,March,2018-03-28,False,True,True
2018-03-28 22:00:00,140.1947911,22,2,Wednesday,3,March,2018-03-28,False,True,True
2018-03-28 23:00:00,139.70775,23,2,Wednesday,3,March,2018-03-28,False,True,True
2018-03-29 00:00:00,139.9172593,0,3,Thursday,3,March,2018-03-29,False,True,True
2018-03-29 01:00:00,138.6436688,1,3,Thursday,3,March,2018-03-29,False,True,True
2018-03-29 02:00:00,139.1955929,2,3,Thursday,3,March,2018-03-29,False,True,True
2018-03-29 03:00:00,134.9344542,3,3,Thursday,3,March,2018-03-29,False,True,True
2018-03-29 04:00:00,135.0434995,4,3,Thursday,3,March,2018-03-29,False,True,True
2018-03-29 05:00:00,138.4511128,5,3,Thursday,3,March,2018-03-29,False,True,True
2018-03-29 06:00:00,151.0495077,6,3,Thursday,3,March,2018-03-29,False,True,True
2018-03-29 07:00:00,181.858677,7,3,Thursday,3,March,2018-03-29,False,True,True
2018-03-29 08:00:00,203.0852551,8,3,Thursday,3,March,2018-03-29,False,True,True
2018-03-29 09:00:00,251.2430921,9,3,Thursday,3,March,2018-03-29,False,True,True
2018-03-29 10:00:00,269.4823313,10,3,Thursday,3,March,2018-03-29,False,True,True
2018-03-29 11:00:00,271.9487225,11,3,Thursday,3,March,2018-03-29,False,True,True
2018-03-29 12:00:00,263.159169,12,3,Thursday,3,March,2018-03-29,False,True,True
2018-03-29 13:00:00,251.080466,13,3,Thursday,3,March,2018-03-29,False,True,True
2018-03-29 14:00:00,265.7888142,14,3,Thursday,3,March,2018-03-29,False,True,True
2018-03-29 15:00:00,263.3236788,15,3,Thursday,3,March,2018-03-29,False,True,True
2018-03-29 16:00:00,239.3954563,16,3,Thursday,3,March,2018-03-29,False,True,True
2018-03-29 17:00:00,213.9326462,17,3,Thursday,3,March,2018-03-29,False,True,True
2018-03-29 18:00:00,189.5364289,18,3,Thursday,3,March,2018-03-29,False,True,True
2018-03-29 19:00:00,174.522712,19,3,Thursday,3,March,2018-03-29,False,True,True
2018-03-29 20:00:00,154.2605883,20,3,Thursday,3,March,2018-03-29,False,True,True
2018-03-29 21:00:00,141.8350752,21,3,Thursday,3,March,2018-03-29,False,True,True
2018-03-29 22:00:00,138.0251873,22,3,Thursday,3,March,2018-03-29,False,True,True
2018-03-29 23:00:00,133.9333723,23,3,Thursday,3,March,2018-03-29,False,True,True
2018-03-30 00:00:00,135.3620541,0,4,Friday,3,March,2018-03-30,True,True,True
2018-03-30 01:00:00,136.1944402,1,4,Friday,3,March,2018-03-30,True,True,True
2018-03-30 02:00:00,133.504098,2,4,Friday,3,March,2018-03-30,True,True,True
2018-03-30 03:00:00,133.7297234,3,4,Friday,3,March,2018-03-30,True,True,True
2018-03-30 04:00:00,131.0881481,4,4,Friday,3,March,2018-03-30,True,True,True
2018-03-30 05:00:00,133.2150547,5,4,Friday,3,March,2018-03-30,True,True,True
2018-03-30 06:00:00,131.6620487,6,4,Friday,3,March,2018-03-30,True,True,True
2018-03-30 07:00:00,132.9151278,7,4,Friday,3,March,2018-03-30,True,True,True
2018-03-30 08:00:00,133.9716742,8,4,Friday,3,March,2018-03-30,True,True,True
2018-03-30 09:00:00,125.8204857,9,4,Friday,3,March,2018-03-30,True,True,True
2018-03-30 10:00:00,122.4312908,10,4,Friday,3,March,2018-03-30,True,True,True
2018-03-30 11:00:00,124.6063364,11,4,Friday,3,March,2018-03-30,True,True,True
2018-03-30 12:00:00,138.1723252,12,4,Friday,3,March,2018-03-30,True,True,True
2018-03-30 13:00:00,136.3545547,13,4,Friday,3,March,2018-03-30,True,True,True
2018-03-30 14:00:00,139.5141475,14,4,Friday,3,March,2018-03-30,True,True,True
2018-03-30 15:00:00,139.4655899,15,4,Friday,3,March,2018-03-30,True,True,True
2018-03-30 16:00:00,139.2464528,16,4,Friday,3,March,2018-03-30,True,True,True
2018-03-30 17:00:00,138.4726707,17,4,Friday,3,March,2018-03-30,True,True,True
2018-03-30 18:00:00,141.1399899,18,4,Friday,3,March,2018-03-30,True,True,True
2018-03-30 19:00:00,139.0480364,19,4,Friday,3,March,2018-03-30,True,True,True
2018-03-30 20:00:00,136.892665,20,4,Friday,3,March,2018-03-30,True,True,True
2018-03-30 21:00:00,137.2424053,21,4,Friday,3,March,2018-03-30,True,True,True
2018-03-30 22:00:00,137.5195185,22,4,Friday,3,March,2018-03-30,True,True,True
2018-03-30 23:00:00,138.2491383,23,4,Friday,3,March,2018-03-30,True,True,True
2018-03-31 00:00:00,138.3906251,0,5,Saturday,3,March,2018-03-31,False,False,False
2018-03-31 01:00:00,136.8282006,1,5,Saturday,3,March,2018-03-31,False,False,False
2018-03-31 02:00:00,136.1019296,2,5,Saturday,3,March,2018-03-31,False,False,False
2018-03-31 03:00:00,136.1050691,3,5,Saturday,3,March,2018-03-31,False,False,False
2018-03-31 04:00:00,135.3697982,4,5,Saturday,3,March,2018-03-31,False,False,False
2018-03-31 05:00:00,135.4867969,5,5,Saturday,3,March,2018-03-31,False,False,False
2018-03-31 06:00:00,134.4346458,6,5,Saturday,3,March,2018-03-31,False,False,False
2018-03-31 07:00:00,135.1228242,7,5,Saturday,3,March,2018-03-31,False,False,False
2018-03-31 08:00:00,136.9535713,8,5,Saturday,3,March,2018-03-31,False,False,False
2018-03-31 09:00:00,137.1630806,9,5,Saturday,3,March,2018-03-31,False,False,False
2018-03-31 10:00:00,126.5521985,10,5,Saturday,3,March,2018-03-31,False,False,False
2018-03-31 11:00:00,118.9839105,11,5,Saturday,3,March,2018-03-31,False,False,False
2018-03-31 12:00:00,119.0921186,12,5,Saturday,3,March,2018-03-31,False,False,False
2018-03-31 13:00:00,120.0055038,13,5,Saturday,3,March,2018-03-31,False,False,False
2018-03-31 14:00:00,120.437499,14,5,Saturday,3,March,2018-03-31,False,False,False
2018-03-31 15:00:00,119.9161327,15,5,Saturday,3,March,2018-03-31,False,False,False
2018-03-31 16:00:00,120.5051029,16,5,Saturday,3,March,2018-03-31,False,False,False
2018-03-31 17:00:00,120.3883135,17,5,Saturday,3,March,2018-03-31,False,False,False
2018-03-31 18:00:00,121.7110895,18,5,Saturday,3,March,2018-03-31,False,False,False
2018-03-31 19:00:00,116.9344449,19,5,Saturday,3,March,2018-03-31,False,False,False
2018-03-31 20:00:00,124.4864075,20,5,Saturday,3,March,2018-03-31,False,False,False
2018-03-31 21:00:00,138.3395559,21,5,Saturday,3,March,2018-03-31,False,False,False
2018-03-31 22:00:00,136.7681315,22,5,Saturday,3,March,2018-03-31,False,False,False
2018-03-31 23:00:00,136.5328783,23,5,Saturday,3,March,2018-03-31,False,False,False
2018-04-01 00:00:00,136.7574572,0,6,Sunday,4,April,2018-04-01,True,False,True
2018-04-01 01:00:00,138.8335039,1,6,Sunday,4,April,2018-04-01,True,False,True
2018-04-01 02:00:00,137.5170069,2,6,Sunday,4,April,2018-04-01,True,False,True
2018-04-01 03:00:00,135.2871247,3,6,Sunday,4,April,2018-04-01,True,False,True
2018-04-01 04:00:00,134.64269,4,6,Sunday,4,April,2018-04-01,True,False,True
2018-04-01 05:00:00,134.9154079,5,6,Sunday,4,April,2018-04-01,True,False,True
2018-04-01 06:00:00,135.0518715,6,6,Sunday,4,April,2018-04-01,True,False,True
2018-04-01 07:00:00,135.5755401,7,6,Sunday,4,April,2018-04-01,True,False,True
2018-04-01 08:00:00,126.5440358,8,6,Sunday,4,April,2018-04-01,True,False,True
2018-04-01 09:00:00,115.1256743,9,6,Sunday,4,April,2018-04-01,True,False,True
2018-04-01 10:00:00,114.2334284,10,6,Sunday,4,April,2018-04-01,True,False,True
2018-04-01 11:00:00,125.7834396,11,6,Sunday,4,April,2018-04-01,True,False,True
2018-04-01 12:00:00,134.965012,12,6,Sunday,4,April,2018-04-01,True,False,True
2018-04-01 13:00:00,136.6825278,13,6,Sunday,4,April,2018-04-01,True,False,True
2018-04-01 14:00:00,137.1373367,14,6,Sunday,4,April,2018-04-01,True,False,True
2018-04-01 15:00:00,135.5479125,15,6,Sunday,4,April,2018-04-01,True,False,True
2018-04-01 16:00:00,138.3814159,16,6,Sunday,4,April,2018-04-01,True,False,True
2018-04-01 17:00:00,138.6648081,17,6,Sunday,4,April,2018-04-01,True,False,True
2018-04-01 18:00:00,140.0748622,18,6,Sunday,4,April,2018-04-01,True,False,True
2018-04-01 19:00:00,137.8813982,19,6,Sunday,4,April,2018-04-01,True,False,True
2018-04-01 20:00:00,138.4850194,20,6,Sunday,4,April,2018-04-01,True,False,True
2018-04-01 21:00:00,135.3739842,21,6,Sunday,4,April,2018-04-01,True,False,True
2018-04-01 22:00:00,136.2132772,22,6,Sunday,4,April,2018-04-01,True,False,True
2018-04-01 23:00:00,126.371154,23,6,Sunday,4,April,2018-04-01,True,False,True
2018-04-02 00:00:00,134.9955698,0,0,Monday,4,April,2018-04-02,False,False,False
2018-04-02 01:00:00,135.391984,1,0,Monday,4,April,2018-04-02,False,False,False
2018-04-02 02:00:00,135.0688248,2,0,Monday,4,April,2018-04-02,False,False,False
2018-04-02 03:00:00,134.9267101,3,0,Monday,4,April,2018-04-02,False,False,False
2018-04-02 04:00:00,136.3905543,4,0,Monday,4,April,2018-04-02,False,False,False
2018-04-02 05:00:00,139.2550341,5,0,Monday,4,April,2018-04-02,False,False,False
2018-04-02 06:00:00,144.0685155,6,0,Monday,4,April,2018-04-02,False,False,False
2018-04-02 07:00:00,167.8039727,7,0,Monday,4,April,2018-04-02,False,False,False
2018-04-02 08:00:00,225.0977547,8,0,Monday,4,April,2018-04-02,False,False,False
2018-04-02 09:00:00,280.1913751,9,0,Monday,4,April,2018-04-02,False,False,False
2018-04-02 10:00:00,324.8089026,10,0,Monday,4,April,2018-04-02,False,False,False
2018-04-02 11:00:00,329.6242677,11,0,Monday,4,April,2018-04-02,False,False,False
2018-04-02 12:00:00,303.0172145,12,0,Monday,4,April,2018-04-02,False,False,False
2018-04-02 13:00:00,304.5254303,13,0,Monday,4,April,2018-04-02,False,False,False
2018-04-02 14:00:00,306.3408985,14,0,Monday,4,April,2018-04-02,False,False,False
2018-04-02 15:00:00,301.7023919,15,0,Monday,4,April,2018-04-02,False,False,False
2018-04-02 16:00:00,284.5004435,16,0,Monday,4,April,2018-04-02,False,False,False
2018-04-02 17:00:00,261.2798643,17,0,Monday,4,April,2018-04-02,False,False,False
2018-04-02 18:00:00,229.3105451,18,0,Monday,4,April,2018-04-02,False,False,False
2018-04-02 19:00:00,228.2567196,19,0,Monday,4,April,2018-04-02,False,False,False
2018-04-02 20:00:00,174.0210199,20,0,Monday,4,April,2018-04-02,False,False,False
2018-04-02 21:00:00,145.3500594,21,0,Monday,4,April,2018-04-02,False,False,False
2018-04-02 22:00:00,127.7477201,22,0,Monday,4,April,2018-04-02,False,False,False
2018-04-02 23:00:00,120.9760279,23,0,Monday,4,April,2018-04-02,False,False,False
2018-04-03 00:00:00,123.4189775,0,1,Tuesday,4,April,2018-04-03,False,False,False
2018-04-03 01:00:00,123.3203972,1,1,Tuesday,4,April,2018-04-03,False,False,False
2018-04-03 02:00:00,123.1682361,2,1,Tuesday,4,April,2018-04-03,False,False,False
2018-04-03 03:00:00,124.085598,3,1,Tuesday,4,April,2018-04-03,False,False,False
2018-04-03 04:00:00,122.4417558,4,1,Tuesday,4,April,2018-04-03,False,False,False
2018-04-03 05:00:00,128.8928004,5,1,Tuesday,4,April,2018-04-03,False,False,False
2018-04-03 06:00:00,138.5651813,6,1,Tuesday,4,April,2018-04-03,False,False,False
2018-04-03 07:00:00,174.5714789,7,1,Tuesday,4,April,2018-04-03,False,False,False
2018-04-03 08:00:00,226.3104389,8,1,Tuesday,4,April,2018-04-03,False,False,False
2018-04-03 09:00:00,268.1043001,9,1,Tuesday,4,April,2018-04-03,False,False,False
2018-04-03 10:00:00,297.9555033,10,1,Tuesday,4,April,2018-04-03,False,False,False
2018-04-03 11:00:00,308.0006475,11,1,Tuesday,4,April,2018-04-03,False,False,False
2018-04-03 12:00:00,300.2801984,12,1,Tuesday,4,April,2018-04-03,False,False,False
2018-04-03 13:00:00,296.5770535,13,1,Tuesday,4,April,2018-04-03,False,False,False
2018-04-03 14:00:00,295.2333475,14,1,Tuesday,4,April,2018-04-03,False,False,False
2018-04-03 15:00:00,297.1042802,15,1,Tuesday,4,April,2018-04-03,False,False,False
2018-04-03 16:00:00,323.3096867,16,1,Tuesday,4,April,2018-04-03,False,False,False
2018-04-03 17:00:00,250.3516834,17,1,Tuesday,4,April,2018-04-03,False,False,False
2018-04-03 18:00:00,224.8018045,18,1,Tuesday,4,April,2018-04-03,False,False,False
2018-04-03 19:00:00,206.5767977,19,1,Tuesday,4,April,2018-04-03,False,False,False
2018-04-03 20:00:00,164.8024014,20,1,Tuesday,4,April,2018-04-03,False,False,False
2018-04-03 21:00:00,139.5604028,21,1,Tuesday,4,April,2018-04-03,False,False,False
2018-04-03 22:00:00,129.2230758,22,1,Tuesday,4,April,2018-04-03,False,False,False
2018-04-03 23:00:00,123.7873455,23,1,Tuesday,4,April,2018-04-03,False,False,False
2018-04-04 00:00:00,123.0602373,0,2,Wednesday,4,April,2018-04-04,False,False,False
2018-04-04 01:00:00,121.0792128,1,2,Wednesday,4,April,2018-04-04,False,False,False
2018-04-04 02:00:00,120.2284083,2,2,Wednesday,4,April,2018-04-04,False,False,False
2018-04-04 03:00:00,118.5263807,3,2,Wednesday,4,April,2018-04-04,False,False,False
2018-04-04 04:00:00,118.2224771,4,2,Wednesday,4,April,2018-04-04,False,False,False
2018-04-04 05:00:00,125.0730754,5,2,Wednesday,4,April,2018-04-04,False,False,False
2018-04-04 06:00:00,140.2312093,6,2,Wednesday,4,April,2018-04-04,False,False,False
2018-04-04 07:00:00,166.3470354,7,2,Wednesday,4,April,2018-04-04,False,False,False
2018-04-04 08:00:00,216.3647122,8,2,Wednesday,4,April,2018-04-04,False,False,False
2018-04-04 09:00:00,272.3089278,9,2,Wednesday,4,April,2018-04-04,False,False,False
2018-04-04 10:00:00,297.4517182,10,2,Wednesday,4,April,2018-04-04,False,False,False
2018-04-04 11:00:00,336.9711163,11,2,Wednesday,4,April,2018-04-04,False,False,False
2018-04-04 12:00:00,314.4171576,12,2,Wednesday,4,April,2018-04-04,False,False,False
2018-04-04 13:00:00,300.5411955,13,2,Wednesday,4,April,2018-04-04,False,False,False
2018-04-04 14:00:00,305.1930973,14,2,Wednesday,4,April,2018-04-04,False,False,False
2018-04-04 15:00:00,299.667368,15,2,Wednesday,4,April,2018-04-04,False,False,False
2018-04-04 16:00:00,281.4856863,16,2,Wednesday,4,April,2018-04-04,False,False,False
2018-04-04 17:00:00,244.1940774,17,2,Wednesday,4,April,2018-04-04,False,False,False
2018-04-04 18:00:00,217.4126773,18,2,Wednesday,4,April,2018-04-04,False,False,False
2018-04-04 19:00:00,195.1167855,19,2,Wednesday,4,April,2018-04-04,False,False,False
2018-04-04 20:00:00,142.0182127,20,2,Wednesday,4,April,2018-04-04,False,False,False
2018-04-04 21:00:00,126.1486681,21,2,Wednesday,4,April,2018-04-04,False,False,False
2018-04-04 22:00:00,121.3513028,22,2,Wednesday,4,April,2018-04-04,False,False,False
2018-04-04 23:00:00,117.6113211,23,2,Wednesday,4,April,2018-04-04,False,False,False
2018-04-05 00:00:00,116.9156079,0,3,Thursday,4,April,2018-04-05,False,False,False
2018-04-05 01:00:00,116.4884266,1,3,Thursday,4,April,2018-04-05,False,False,False
2018-04-05 02:00:00,116.228476,2,3,Thursday,4,April,2018-04-05,False,False,False
2018-04-05 03:00:00,115.4674612,3,3,Thursday,4,April,2018-04-05,False,False,False
2018-04-05 04:00:00,113.1017433,4,3,Thursday,4,April,2018-04-05,False,False,False
2018-04-05 05:00:00,120.1499208,5,3,Thursday,4,April,2018-04-05,False,False,False
2018-04-05 06:00:00,134.2728569,6,3,Thursday,4,April,2018-04-05,False,False,False
2018-04-05 07:00:00,164.7743552,7,3,Thursday,4,April,2018-04-05,False,False,False
2018-04-05 08:00:00,225.8801181,8,3,Thursday,4,April,2018-04-05,False,False,False
2018-04-05 09:00:00,271.2854508,9,3,Thursday,4,April,2018-04-05,False,False,False
2018-04-05 10:00:00,284.3857471,10,3,Thursday,4,April,2018-04-05,False,False,False
2018-04-05 11:00:00,286.588211,11,3,Thursday,4,April,2018-04-05,False,False,False
2018-04-05 12:00:00,288.423772,12,3,Thursday,4,April,2018-04-05,False,False,False
2018-04-05 13:00:00,271.7580502,13,3,Thursday,4,April,2018-04-05,False,False,False
2018-04-05 14:00:00,279.7386592,14,3,Thursday,4,April,2018-04-05,False,False,False
2018-04-05 15:00:00,287.0187411,15,3,Thursday,4,April,2018-04-05,False,False,False
2018-04-05 16:00:00,271.8377935,16,3,Thursday,4,April,2018-04-05,False,False,False
2018-04-05 17:00:00,247.9579193,17,3,Thursday,4,April,2018-04-05,False,False,False
2018-04-05 18:00:00,214.3501997,18,3,Thursday,4,April,2018-04-05,False,False,False
2018-04-05 19:00:00,196.2141454,19,3,Thursday,4,April,2018-04-05,False,False,False
2018-04-05 20:00:00,168.9747969,20,3,Thursday,4,April,2018-04-05,False,False,False
2018-04-05 21:00:00,139.0865476,21,3,Thursday,4,April,2018-04-05,False,False,False
2018-04-05 22:00:00,127.2472838,22,3,Thursday,4,April,2018-04-05,False,False,False
2018-04-05 23:00:00,125.2375852,23,3,Thursday,4,April,2018-04-05,False,False,False
2018-04-06 00:00:00,118.8292378,0,4,Friday,4,April,2018-04-06,False,False,False
2018-04-06 01:00:00,118.4422421,1,4,Friday,4,April,2018-04-06,False,False,False
2018-04-06 02:00:00,117.2450461,2,4,Friday,4,April,2018-04-06,False,False,False
2018-04-06 03:00:00,118.0956413,3,4,Friday,4,April,2018-04-06,False,False,False
2018-04-06 04:00:00,117.4503694,4,4,Friday,4,April,2018-04-06,False,False,False
2018-04-06 05:00:00,117.4539275,5,4,Friday,4,April,2018-04-06,False,False,False
2018-04-06 06:00:00,123.9518553,6,4,Friday,4,April,2018-04-06,False,False,False
2018-04-06 07:00:00,153.1182289,7,4,Friday,4,April,2018-04-06,False,False,False
2018-04-06 08:00:00,215.6001393,8,4,Friday,4,April,2018-04-06,False,False,False
2018-04-06 09:00:00,266.9864288,9,4,Friday,4,April,2018-04-06,False,False,False
2018-04-06 10:00:00,301.1709792,10,4,Friday,4,April,2018-04-06,False,False,False
2018-04-06 11:00:00,315.2271486,11,4,Friday,4,April,2018-04-06,False,False,False
2018-04-06 12:00:00,309.3184003,12,4,Friday,4,April,2018-04-06,False,False,False
2018-04-06 13:00:00,304.4266407,13,4,Friday,4,April,2018-04-06,False,False,False
2018-04-06 14:00:00,316.7845499,14,4,Friday,4,April,2018-04-06,False,False,False
2018-04-06 15:00:00,305.6793012,15,4,Friday,4,April,2018-04-06,False,False,False
2018-04-06 16:00:00,289.5992008,16,4,Friday,4,April,2018-04-06,False,False,False
2018-04-06 17:00:00,253.7775058,17,4,Friday,4,April,2018-04-06,False,False,False
2018-04-06 18:00:00,221.8634418,18,4,Friday,4,April,2018-04-06,False,False,False
2018-04-06 19:00:00,195.7695922,19,4,Friday,4,April,2018-04-06,False,False,False
2018-04-06 20:00:00,144.3096291,20,4,Friday,4,April,2018-04-06,False,False,False
2018-04-06 21:00:00,131.2036817,21,4,Friday,4,April,2018-04-06,False,False,False
2018-04-06 22:00:00,119.0816536,22,4,Friday,4,April,2018-04-06,False,False,False
2018-04-06 23:00:00,113.8698743,23,4,Friday,4,April,2018-04-06,False,False,False
2018-04-07 00:00:00,113.9992217,0,5,Saturday,4,April,2018-04-07,False,False,False
2018-04-07 01:00:00,111.7649442,1,5,Saturday,4,April,2018-04-07,False,False,False
2018-04-07 02:00:00,113.3832518,2,5,Saturday,4,April,2018-04-07,False,False,False
2018-04-07 03:00:00,114.1361039,3,5,Saturday,4,April,2018-04-07,False,False,False
2018-04-07 04:00:00,112.0793128,4,5,Saturday,4,April,2018-04-07,False,False,False
2018-04-07 05:00:00,114.1245924,5,5,Saturday,4,April,2018-04-07,False,False,False
2018-04-07 06:00:00,115.5107863,6,5,Saturday,4,April,2018-04-07,False,False,False
2018-04-07 07:00:00,125.6111857,7,5,Saturday,4,April,2018-04-07,False,False,False
2018-04-07 08:00:00,135.9346989,8,5,Saturday,4,April,2018-04-07,False,False,False
2018-04-07 09:00:00,157.1062311,9,5,Saturday,4,April,2018-04-07,False,False,False
2018-04-07 10:00:00,152.380865,10,5,Saturday,4,April,2018-04-07,False,False,False
2018-04-07 11:00:00,151.0103686,11,5,Saturday,4,April,2018-04-07,False,False,False
2018-04-07 12:00:00,141.011689,12,5,Saturday,4,April,2018-04-07,False,False,False
2018-04-07 13:00:00,137.8778401,13,5,Saturday,4,April,2018-04-07,False,False,False
2018-04-07 14:00:00,144.115608,14,5,Saturday,4,April,2018-04-07,False,False,False
2018-04-07 15:00:00,133.8841868,15,5,Saturday,4,April,2018-04-07,False,False,False
2018-04-07 16:00:00,126.8828925,16,5,Saturday,4,April,2018-04-07,False,False,False
2018-04-07 17:00:00,129.2440058,17,5,Saturday,4,April,2018-04-07,False,False,False
2018-04-07 18:00:00,129.318098,18,5,Saturday,4,April,2018-04-07,False,False,False
2018-04-07 19:00:00,132.4904581,19,5,Saturday,4,April,2018-04-07,False,False,False
2018-04-07 20:00:00,143.3543839,20,5,Saturday,4,April,2018-04-07,False,False,False
2018-04-07 21:00:00,130.7024082,21,5,Saturday,4,April,2018-04-07,False,False,False
2018-04-07 22:00:00,128.2456448,22,5,Saturday,4,April,2018-04-07,False,False,False
2018-04-07 23:00:00,127.4433979,23,5,Saturday,4,April,2018-04-07,False,False,False
2018-04-08 00:00:00,121.7611122,0,6,Sunday,4,April,2018-04-08,False,False,False
2018-04-08 01:00:00,120.9071682,1,6,Sunday,4,April,2018-04-08,False,False,False
2018-04-08 02:00:00,119.6545077,2,6,Sunday,4,April,2018-04-08,False,False,False
2018-04-08 03:00:00,118.9351436,3,6,Sunday,4,April,2018-04-08,False,False,False
2018-04-08 04:00:00,115.0059547,4,6,Sunday,4,April,2018-04-08,False,False,False
2018-04-08 05:00:00,111.2090434,5,6,Sunday,4,April,2018-04-08,False,False,False
2018-04-08 06:00:00,109.6692233,6,6,Sunday,4,April,2018-04-08,False,False,False
2018-04-08 07:00:00,107.7629189,7,6,Sunday,4,April,2018-04-08,False,False,False
2018-04-08 08:00:00,108.0400321,8,6,Sunday,4,April,2018-04-08,False,False,False
2018-04-08 09:00:00,108.9927657,9,6,Sunday,4,April,2018-04-08,False,False,False
2018-04-08 10:00:00,108.4155163,10,6,Sunday,4,April,2018-04-08,False,False,False
2018-04-08 11:00:00,108.0394042,11,6,Sunday,4,April,2018-04-08,False,False,False
2018-04-08 12:00:00,110.9670926,12,6,Sunday,4,April,2018-04-08,False,False,False
2018-04-08 13:00:00,111.8836173,13,6,Sunday,4,April,2018-04-08,False,False,False
2018-04-08 14:00:00,110.5539344,14,6,Sunday,4,April,2018-04-08,False,False,False
2018-04-08 15:00:00,110.2322403,15,6,Sunday,4,April,2018-04-08,False,False,False
2018-04-08 16:00:00,111.169695,16,6,Sunday,4,April,2018-04-08,False,False,False
2018-04-08 17:00:00,113.5004598,17,6,Sunday,4,April,2018-04-08,False,False,False
2018-04-08 18:00:00,116.1903834,18,6,Sunday,4,April,2018-04-08,False,False,False
2018-04-08 19:00:00,116.1376398,19,6,Sunday,4,April,2018-04-08,False,False,False
2018-04-08 20:00:00,119.4284637,20,6,Sunday,4,April,2018-04-08,False,False,False
2018-04-08 21:00:00,117.3687424,21,6,Sunday,4,April,2018-04-08,False,False,False
2018-04-08 22:00:00,116.3835673,22,6,Sunday,4,April,2018-04-08,False,False,False
2018-04-08 23:00:00,117.1516983,23,6,Sunday,4,April,2018-04-08,False,False,False
2018-04-09 00:00:00,116.3475677,0,0,Monday,4,April,2018-04-09,False,False,False
2018-04-09 01:00:00,116.7113311,1,0,Monday,4,April,2018-04-09,False,False,False
2018-04-09 02:00:00,117.4809272,2,0,Monday,4,April,2018-04-09,False,False,False
2018-04-09 03:00:00,116.3151262,3,0,Monday,4,April,2018-04-09,False,False,False
2018-04-09 04:00:00,110.8873493,4,0,Monday,4,April,2018-04-09,False,False,False
2018-04-09 05:00:00,114.6777723,5,0,Monday,4,April,2018-04-09,False,False,False
2018-04-09 06:00:00,127.7837197,6,0,Monday,4,April,2018-04-09,False,False,False
2018-04-09 07:00:00,158.6918879,7,0,Monday,4,April,2018-04-09,False,False,False
2018-04-09 08:00:00,221.5794217,8,0,Monday,4,April,2018-04-09,False,False,False
2018-04-09 09:00:00,276.7021348,9,0,Monday,4,April,2018-04-09,False,False,False
2018-04-09 10:00:00,313.0975211,10,0,Monday,4,April,2018-04-09,False,False,False
2018-04-09 11:00:00,320.2662554,11,0,Monday,4,April,2018-04-09,False,False,False
2018-04-09 12:00:00,296.7223077,12,0,Monday,4,April,2018-04-09,False,False,False
2018-04-09 13:00:00,294.5598201,13,0,Monday,4,April,2018-04-09,False,False,False
2018-04-09 14:00:00,296.1017332,14,0,Monday,4,April,2018-04-09,False,False,False
2018-04-09 15:00:00,304.8339385,15,0,Monday,4,April,2018-04-09,False,False,False
2018-04-09 16:00:00,295.5841343,16,0,Monday,4,April,2018-04-09,False,False,False
2018-04-09 17:00:00,266.1923446,17,0,Monday,4,April,2018-04-09,False,False,False
2018-04-09 18:00:00,227.2591958,18,0,Monday,4,April,2018-04-09,False,False,False
2018-04-09 19:00:00,210.8419131,19,0,Monday,4,April,2018-04-09,False,False,False
