,Date_start,Power_kW,Hour,DayOfWeek,DayName,Month,MonthName,Date,Official_Holiday,Holiday_NoActivity,Holiday
4534,2017-07-08 23:00:00,138.4102993,23,5,Saturday,7,July,2017-07-08,False,False,False
4535,2017-07-09 00:00:00,138.4712056,0,6,Sunday,7,July,2017-07-09,False,False,False
4536,2017-07-09 01:00:00,138.7091797,1,6,Sunday,7,July,2017-07-09,False,False,False
4537,2017-07-09 02:00:00,141.2059194,2,6,Sunday,7,July,2017-07-09,False,False,False
4538,2017-07-09 03:00:00,143.9287031,3,6,Sunday,7,July,2017-07-09,False,False,False
4539,2017-07-09 04:00:00,143.3776162,4,6,Sunday,7,July,2017-07-09,False,False,False
4540,2017-07-09 05:00:00,143.4561037,5,6,Sunday,7,July,2017-07-09,False,False,False
4541,2017-07-09 06:00:00,141.0399445,6,6,Sunday,7,July,2017-07-09,False,False,False
4542,2017-07-09 07:00:00,138.3020912,7,6,Sunday,7,July,2017-07-09,False,False,False
4543,2017-07-09 08:00:00,139.4894501,8,6,Sunday,7,July,2017-07-09,False,False,False
4544,2017-07-09 09:00:00,140.4413465,9,6,Sunday,7,July,2017-07-09,False,False,False
4545,2017-07-09 10:00:00,142.9544116,10,6,Sunday,7,July,2017-07-09,False,False,False
4546,2017-07-09 11:00:00,144.0207951,11,6,Sunday,7,July,2017-07-09,False,False,False
4547,2017-07-09 12:00:00,147.2517592,12,6,Sunday,7,July,2017-07-09,False,False,False
4548,2017-07-09 13:00:00,129.2919355,13,6,Sunday,7,July,2017-07-09,False,False,False
4549,2017-07-09 14:00:00,146.6519054,14,6,Sunday,7,July,2017-07-09,False,False,False
4550,2017-07-09 15:00:00,146.0093544,15,6,Sunday,7,July,2017-07-09,False,False,False
4551,2017-07-09 16:00:00,145.5170808,16,6,Sunday,7,July,2017-07-09,False,False,False
4552,2017-07-09 17:00:00,143.9052615,17,6,Sunday,7,July,2017-07-09,False,False,False
4553,2017-07-09 18:00:00,145.1357362,18,6,Sunday,7,July,2017-07-09,False,False,False
4554,2017-07-09 19:00:00,146.9338325,19,6,Sunday,7,July,2017-07-09,False,False,False
4555,2017-07-09 20:00:00,145.5779871,20,6,Sunday,7,July,2017-07-09,False,False,False
4556,2017-07-09 21:00:00,146.9666926,21,6,Sunday,7,July,2017-07-09,False,False,False
4557,2017-07-09 22:00:00,143.5207774,22,6,Sunday,7,July,2017-07-09,False,False,False
4558,2017-07-09 23:00:00,143.523289,23,6,Sunday,7,July,2017-07-09,False,False,False
4559,2017-07-10 00:00:00,144.0909106,0,0,Monday,7,July,2017-07-10,False,False,False
4560,2017-07-10 01:00:00,142.9259468,1,0,Monday,7,July,2017-07-10,False,False,False
4561,2017-07-10 02:00:00,140.3737426,2,0,Monday,7,July,2017-07-10,False,False,False
4562,2017-07-10 03:00:00,139.586356,3,0,Monday,7,July,2017-07-10,False,False,False
4563,2017-07-10 04:00:00,136.6969695,4,0,Monday,7,July,2017-07-10,False,False,False
4564,2017-07-10 05:00:00,130.2750176,5,0,Monday,7,July,2017-07-10,False,False,False
4565,2017-07-10 06:00:00,158.8605837,6,0,Monday,7,July,2017-07-10,False,False,False
4566,2017-07-10 07:00:00,169.8099039,7,0,Monday,7,July,2017-07-10,False,False,False
4567,2017-07-10 08:00:00,215.5737675,8,0,Monday,7,July,2017-07-10,False,False,False
4568,2017-07-10 09:00:00,282.4369548,9,0,Monday,7,July,2017-07-10,False,False,False
4569,2017-07-10 10:00:00,312.7975942,10,0,Monday,7,July,2017-07-10,False,False,False
4570,2017-07-10 11:00:00,315.7857703,11,0,Monday,7,July,2017-07-10,False,False,False
4571,2017-07-10 12:00:00,288.5014223,12,0,Monday,7,July,2017-07-10,False,False,False
4572,2017-07-10 13:00:00,303.6888582,13,0,Monday,7,July,2017-07-10,False,False,False
4573,2017-07-10 14:00:00,340.7397721,14,0,Monday,7,July,2017-07-10,False,False,False
4574,2017-07-10 15:00:00,353.4327706,15,0,Monday,7,July,2017-07-10,False,False,False
4575,2017-07-10 16:00:00,342.2940339,16,0,Monday,7,July,2017-07-10,False,False,False
4576,2017-07-10 17:00:00,304.6501731,17,0,Monday,7,July,2017-07-10,False,False,False
4577,2017-07-10 18:00:00,232.2690006,18,0,Monday,7,July,2017-07-10,False,False,False
4578,2017-07-10 19:00:00,195.0667628,19,0,Monday,7,July,2017-07-10,False,False,False
4579,2017-07-10 20:00:00,160.286126,20,0,Monday,7,July,2017-07-10,False,False,False
4580,2017-07-10 21:00:00,156.3510767,21,0,Monday,7,July,2017-07-10,False,False,False
4581,2017-07-10 22:00:00,149.8181958,22,0,Monday,7,July,2017-07-10,False,False,False
4582,2017-07-10 23:00:00,142.3558136,23,0,Monday,7,July,2017-07-10,False,False,False
4583,2017-07-11 00:00:00,142.4968818,0,1,Tuesday,7,July,2017-07-11,False,False,False
4584,2017-07-11 01:00:00,139.4201718,1,1,Tuesday,7,July,2017-07-11,False,False,False
4585,2017-07-11 02:00:00,141.0303167,2,1,Tuesday,7,July,2017-07-11,False,False,False
4586,2017-07-11 03:00:00,141.229361,3,1,Tuesday,7,July,2017-07-11,False,False,False
4587,2017-07-11 04:00:00,139.6499832,4,1,Tuesday,7,July,2017-07-11,False,False,False
4588,2017-07-11 05:00:00,143.9954698,5,1,Tuesday,7,July,2017-07-11,False,False,False
4589,2017-07-11 06:00:00,170.2017135,6,1,Tuesday,7,July,2017-07-11,False,False,False
4590,2017-07-11 07:00:00,185.5915425,7,1,Tuesday,7,July,2017-07-11,False,False,False
4591,2017-07-11 08:00:00,228.1275815,8,1,Tuesday,7,July,2017-07-11,False,False,False
4592,2017-07-11 09:00:00,284.4020725,9,1,Tuesday,7,July,2017-07-11,False,False,False
4593,2017-07-11 10:00:00,316.9469667,10,1,Tuesday,7,July,2017-07-11,False,False,False
4594,2017-07-11 11:00:00,326.9958783,11,1,Tuesday,7,July,2017-07-11,False,False,False
4595,2017-07-11 12:00:00,318.5753207,12,1,Tuesday,7,July,2017-07-11,False,False,False
4596,2017-07-11 13:00:00,328.4004906,13,1,Tuesday,7,July,2017-07-11,False,False,False
4597,2017-07-11 14:00:00,356.8477094,14,1,Tuesday,7,July,2017-07-11,False,False,False
4598,2017-07-11 15:00:00,360.8308977,15,1,Tuesday,7,July,2017-07-11,False,False,False
4599,2017-07-11 16:00:00,357.8351868,16,1,Tuesday,7,July,2017-07-11,False,False,False
4600,2017-07-11 17:00:00,313.7139096,17,1,Tuesday,7,July,2017-07-11,False,False,False
4601,2017-07-11 18:00:00,247.6106906,18,1,Tuesday,7,July,2017-07-11,False,False,False
4602,2017-07-11 19:00:00,200.8957678,19,1,Tuesday,7,July,2017-07-11,False,False,False
4603,2017-07-11 20:00:00,172.450642,20,1,Tuesday,7,July,2017-07-11,False,False,False
4604,2017-07-11 21:00:00,148.531838,21,1,Tuesday,7,July,2017-07-11,False,False,False
4605,2017-07-11 22:00:00,141.1866638,22,1,Tuesday,7,July,2017-07-11,False,False,False
4606,2017-07-11 23:00:00,148.2584922,23,1,Tuesday,7,July,2017-07-11,False,False,False
4607,2017-07-12 00:00:00,148.3206543,0,2,Wednesday,7,July,2017-07-12,False,False,False
4608,2017-07-12 01:00:00,145.3278736,1,2,Wednesday,7,July,2017-07-12,False,False,False
4609,2017-07-12 02:00:00,144.2602343,2,2,Wednesday,7,July,2017-07-12,False,False,False
4610,2017-07-12 03:00:00,144.6589508,3,2,Wednesday,7,July,2017-07-12,False,False,False
4611,2017-07-12 04:00:00,144.4015118,4,2,Wednesday,7,July,2017-07-12,False,False,False
4612,2017-07-12 05:00:00,143.860262,5,2,Wednesday,7,July,2017-07-12,False,False,False
4613,2017-07-12 06:00:00,159.6136451,6,2,Wednesday,7,July,2017-07-12,False,False,False
4614,2017-07-12 07:00:00,198.5493055,7,2,Wednesday,7,July,2017-07-12,False,False,False
4615,2017-07-12 08:00:00,279.7302872,8,2,Wednesday,7,July,2017-07-12,False,False,False
4616,2017-07-12 09:00:00,348.0717604,9,2,Wednesday,7,July,2017-07-12,False,False,False
4617,2017-07-12 10:00:00,394.6755449,10,2,Wednesday,7,July,2017-07-12,False,False,False
4618,2017-07-12 11:00:00,415.2999669,11,2,Wednesday,7,July,2017-07-12,False,False,False
4619,2017-07-12 12:00:00,393.3868848,12,2,Wednesday,7,July,2017-07-12,False,False,False
4620,2017-07-12 13:00:00,408.6559477,13,2,Wednesday,7,July,2017-07-12,False,False,False
4621,2017-07-12 14:00:00,443.163448,14,2,Wednesday,7,July,2017-07-12,False,False,False
4622,2017-07-12 15:00:00,449.9977209,15,2,Wednesday,7,July,2017-07-12,False,False,False
4623,2017-07-12 16:00:00,430.0091523,16,2,Wednesday,7,July,2017-07-12,False,False,False
4624,2017-07-12 17:00:00,380.4098662,17,2,Wednesday,7,July,2017-07-12,False,False,False
4625,2017-07-12 18:00:00,294.2014985,18,2,Wednesday,7,July,2017-07-12,False,False,False
4626,2017-07-12 19:00:00,204.5848896,19,2,Wednesday,7,July,2017-07-12,False,False,False
4627,2017-07-12 20:00:00,164.7632623,20,2,Wednesday,7,July,2017-07-12,False,False,False
4628,2017-07-12 21:00:00,140.2965109,21,2,Wednesday,7,July,2017-07-12,False,False,False
4629,2017-07-12 22:00:00,153.2385764,22,2,Wednesday,7,July,2017-07-12,False,False,False
4630,2017-07-12 23:00:00,151.1154372,23,2,Wednesday,7,July,2017-07-12,False,False,False
4631,2017-07-13 00:00:00,151.1135535,0,3,Thursday,7,July,2017-07-13,False,False,False
4632,2017-07-13 01:00:00,146.7264162,1,3,Thursday,7,July,2017-07-13,False,False,False
4633,2017-07-13 02:00:00,148.5140475,2,3,Thursday,7,July,2017-07-13,False,False,False
4634,2017-07-13 03:00:00,148.8160674,3,3,Thursday,7,July,2017-07-13,False,False,False
4635,2017-07-13 04:00:00,144.1434449,4,3,Thursday,7,July,2017-07-13,False,False,False
4636,2017-07-13 05:00:00,147.4809427,5,3,Thursday,7,July,2017-07-13,False,False,False
4637,2017-07-13 06:00:00,158.5374245,6,3,Thursday,7,July,2017-07-13,False,False,False
4638,2017-07-13 07:00:00,173.8548357,7,3,Thursday,7,July,2017-07-13,False,False,False
4639,2017-07-13 08:00:00,292.410937,8,3,Thursday,7,July,2017-07-13,False,False,False
4640,2017-07-13 09:00:00,380.7763505,9,3,Thursday,7,July,2017-07-13,False,False,False
4641,2017-07-13 10:00:00,425.3934594,10,3,Thursday,7,July,2017-07-13,False,False,False
4642,2017-07-13 11:00:00,445.8324416,11,3,Thursday,7,July,2017-07-13,False,False,False
4643,2017-07-13 12:00:00,407.8654216,12,3,Thursday,7,July,2017-07-13,False,False,False
4644,2017-07-13 13:00:00,420.5155136,13,3,Thursday,7,July,2017-07-13,False,False,False
4645,2017-07-13 14:00:00,459.5158477,14,3,Thursday,7,July,2017-07-13,False,False,False
4646,2017-07-13 15:00:00,472.0355458,15,3,Thursday,7,July,2017-07-13,False,False,False
4647,2017-07-13 16:00:00,449.7149566,16,3,Thursday,7,July,2017-07-13,False,False,False
4648,2017-07-13 17:00:00,389.9522718,17,3,Thursday,7,July,2017-07-13,False,False,False
4649,2017-07-13 18:00:00,294.1311737,18,3,Thursday,7,July,2017-07-13,False,False,False
4650,2017-07-13 19:00:00,218.705942,19,3,Thursday,7,July,2017-07-13,False,False,False
4651,2017-07-13 20:00:00,178.8026877,20,3,Thursday,7,July,2017-07-13,False,False,False
4652,2017-07-13 21:00:00,165.3528604,21,3,Thursday,7,July,2017-07-13,False,False,False
4653,2017-07-13 22:00:00,158.5110527,22,3,Thursday,7,July,2017-07-13,False,False,False
4654,2017-07-13 23:00:00,155.9105002,23,3,Thursday,7,July,2017-07-13,False,False,False
4655,2017-07-14 00:00:00,153.0219509,0,4,Friday,7,July,2017-07-14,False,False,False
4656,2017-07-14 01:00:00,148.6643249,1,4,Friday,7,July,2017-07-14,False,False,False
4657,2017-07-14 02:00:00,134.7952697,2,4,Friday,7,July,2017-07-14,False,False,False
4658,2017-07-14 03:00:00,141.0715488,3,4,Friday,7,July,2017-07-14,False,False,False
4659,2017-07-14 04:00:00,142.7312978,4,4,Friday,7,July,2017-07-14,False,False,False
4660,2017-07-14 05:00:00,144.1195847,5,4,Friday,7,July,2017-07-14,False,False,False
4661,2017-07-14 06:00:00,152.8620457,6,4,Friday,7,July,2017-07-14,False,False,False
4662,2017-07-14 07:00:00,185.7736335,7,4,Friday,7,July,2017-07-14,False,False,False
4663,2017-07-14 08:00:00,294.8122359,8,4,Friday,7,July,2017-07-14,False,False,False
4664,2017-07-14 09:00:00,361.1687079,9,4,Friday,7,July,2017-07-14,False,False,False
4665,2017-07-14 10:00:00,400.0702524,10,4,Friday,7,July,2017-07-14,False,False,False
4666,2017-07-14 11:00:00,419.6979878,11,4,Friday,7,July,2017-07-14,False,False,False
4667,2017-07-14 12:00:00,384.615959,12,4,Friday,7,July,2017-07-14,False,False,False
4668,2017-07-14 13:00:00,418.9589495,13,4,Friday,7,July,2017-07-14,False,False,False
4669,2017-07-14 14:00:00,459.7575892,14,4,Friday,7,July,2017-07-14,False,False,False
4670,2017-07-14 15:00:00,452.48567,15,4,Friday,7,July,2017-07-14,False,False,False
4671,2017-07-14 16:00:00,434.7284487,16,4,Friday,7,July,2017-07-14,False,False,False
4672,2017-07-14 17:00:00,395.8417645,17,4,Friday,7,July,2017-07-14,False,False,False
4673,2017-07-14 18:00:00,305.5625118,18,4,Friday,7,July,2017-07-14,False,False,False
4674,2017-07-14 19:00:00,220.6848735,19,4,Friday,7,July,2017-07-14,False,False,False
4675,2017-07-14 20:00:00,179.6593526,20,4,Friday,7,July,2017-07-14,False,False,False
4676,2017-07-14 21:00:00,172.1615987,21,4,Friday,7,July,2017-07-14,False,False,False
4677,2017-07-14 22:00:00,163.0105841,22,4,Friday,7,July,2017-07-14,False,False,False
4678,2017-07-14 23:00:00,159.7155742,23,4,Friday,7,July,2017-07-14,False,False,False
4679,2017-07-15 00:00:00,157.607086,0,5,Saturday,7,July,2017-07-15,False,False,False
4680,2017-07-15 01:00:00,153.1037872,1,5,Saturday,7,July,2017-07-15,False,False,False
4681,2017-07-15 02:00:00,152.9432541,2,5,Saturday,7,July,2017-07-15,False,False,False
4682,2017-07-15 03:00:00,153.1609261,3,5,Saturday,7,July,2017-07-15,False,False,False
4683,2017-07-15 04:00:00,150.3098415,4,5,Saturday,7,July,2017-07-15,False,False,False
4684,2017-07-15 05:00:00,150.7682085,5,5,Saturday,7,July,2017-07-15,False,False,False
4685,2017-07-15 06:00:00,146.6309754,6,5,Saturday,7,July,2017-07-15,False,False,False
4686,2017-07-15 07:00:00,148.7832073,7,5,Saturday,7,July,2017-07-15,False,False,False
4687,2017-07-15 08:00:00,146.6278359,8,5,Saturday,7,July,2017-07-15,False,False,False
4688,2017-07-15 09:00:00,188.2266295,9,5,Saturday,7,July,2017-07-15,False,False,False
4689,2017-07-15 10:00:00,200.662189,10,5,Saturday,7,July,2017-07-15,False,False,False
4690,2017-07-15 11:00:00,206.3520095,11,5,Saturday,7,July,2017-07-15,False,False,False
4691,2017-07-15 12:00:00,214.8782636,12,5,Saturday,7,July,2017-07-15,False,False,False
4692,2017-07-15 13:00:00,223.3752157,13,5,Saturday,7,July,2017-07-15,False,False,False
4693,2017-07-15 14:00:00,228.1979063,14,5,Saturday,7,July,2017-07-15,False,False,False
4694,2017-07-15 15:00:00,231.4401726,15,5,Saturday,7,July,2017-07-15,False,False,False
4695,2017-07-15 16:00:00,229.4966128,16,5,Saturday,7,July,2017-07-15,False,False,False
4696,2017-07-15 17:00:00,229.3817071,17,5,Saturday,7,July,2017-07-15,False,False,False
4697,2017-07-15 18:00:00,226.5877614,18,5,Saturday,7,July,2017-07-15,False,False,False
4698,2017-07-15 19:00:00,223.8080481,19,5,Saturday,7,July,2017-07-15,False,False,False
4699,2017-07-15 20:00:00,214.0395985,20,5,Saturday,7,July,2017-07-15,False,False,False
4700,2017-07-15 21:00:00,214.5551044,21,5,Saturday,7,July,2017-07-15,False,False,False
4701,2017-07-15 22:00:00,209.3393484,22,5,Saturday,7,July,2017-07-15,False,False,False
4702,2017-07-15 23:00:00,193.1891325,23,5,Saturday,7,July,2017-07-15,False,False,False
4703,2017-07-16 00:00:00,143.2625012,0,6,Sunday,7,July,2017-07-16,False,False,False
4704,2017-07-16 01:00:00,148.0020997,1,6,Sunday,7,July,2017-07-16,False,False,False
4705,2017-07-16 02:00:00,146.9110188,2,6,Sunday,7,July,2017-07-16,False,False,False
4706,2017-07-16 03:00:00,144.5061618,3,6,Sunday,7,July,2017-07-16,False,False,False
4707,2017-07-16 04:00:00,145.9120299,4,6,Sunday,7,July,2017-07-16,False,False,False
4708,2017-07-16 05:00:00,142.005864,5,6,Sunday,7,July,2017-07-16,False,False,False
4709,2017-07-16 06:00:00,141.8982838,6,6,Sunday,7,July,2017-07-16,False,False,False
4710,2017-07-16 07:00:00,144.6694158,7,6,Sunday,7,July,2017-07-16,False,False,False
4711,2017-07-16 08:00:00,144.7813913,8,6,Sunday,7,July,2017-07-16,False,False,False
4712,2017-07-16 09:00:00,150.0078216,9,6,Sunday,7,July,2017-07-16,False,False,False
4713,2017-07-16 10:00:00,164.2140591,10,6,Sunday,7,July,2017-07-16,False,False,False
4714,2017-07-16 11:00:00,206.0897566,11,6,Sunday,7,July,2017-07-16,False,False,False
4715,2017-07-16 12:00:00,213.4970929,12,6,Sunday,7,July,2017-07-16,False,False,False
4716,2017-07-16 13:00:00,216.35341,13,6,Sunday,7,July,2017-07-16,False,False,False
4717,2017-07-16 14:00:00,221.5923983,14,6,Sunday,7,July,2017-07-16,False,False,False
4718,2017-07-16 15:00:00,225.6930039,15,6,Sunday,7,July,2017-07-16,False,False,False
4719,2017-07-16 16:00:00,225.577261,16,6,Sunday,7,July,2017-07-16,False,False,False
4720,2017-07-16 17:00:00,213.9002047,17,6,Sunday,7,July,2017-07-16,False,False,False
4721,2017-07-16 18:00:00,216.5817563,18,6,Sunday,7,July,2017-07-16,False,False,False
4722,2017-07-16 19:00:00,219.7187447,19,6,Sunday,7,July,2017-07-16,False,False,False
4723,2017-07-16 20:00:00,169.2018874,20,6,Sunday,7,July,2017-07-16,False,False,False
4724,2017-07-16 21:00:00,167.4040004,21,6,Sunday,7,July,2017-07-16,False,False,False
4725,2017-07-16 22:00:00,162.8282838,22,6,Sunday,7,July,2017-07-16,False,False,False
4726,2017-07-16 23:00:00,161.7367843,23,6,Sunday,7,July,2017-07-16,False,False,False
4727,2017-07-17 00:00:00,157.7730609,0,0,Monday,7,July,2017-07-17,False,False,False
4728,2017-07-17 01:00:00,160.2235453,1,0,Monday,7,July,2017-07-17,False,False,False
4729,2017-07-17 02:00:00,159.834038,2,0,Monday,7,July,2017-07-17,False,False,False
4730,2017-07-17 03:00:00,158.4532859,3,0,Monday,7,July,2017-07-17,False,False,False
4731,2017-07-17 04:00:00,148.395793,4,0,Monday,7,July,2017-07-17,False,False,False
4732,2017-07-17 05:00:00,161.7535283,5,0,Monday,7,July,2017-07-17,False,False,False
4733,2017-07-17 06:00:00,173.5796062,6,0,Monday,7,July,2017-07-17,False,False,False
4734,2017-07-17 07:00:00,197.4527828,7,0,Monday,7,July,2017-07-17,False,False,False
4735,2017-07-17 08:00:00,264.9020101,8,0,Monday,7,July,2017-07-17,False,False,False
4736,2017-07-17 09:00:00,346.7000082,9,0,Monday,7,July,2017-07-17,False,False,False
4737,2017-07-17 10:00:00,385.7375977,10,0,Monday,7,July,2017-07-17,False,False,False
4738,2017-07-17 11:00:00,393.8569726,11,0,Monday,7,July,2017-07-17,False,False,False
4739,2017-07-17 12:00:00,355.4129579,12,0,Monday,7,July,2017-07-17,False,False,False
4740,2017-07-17 13:00:00,369.9494708,13,0,Monday,7,July,2017-07-17,False,False,False
4741,2017-07-17 14:00:00,405.4436113,14,0,Monday,7,July,2017-07-17,False,False,False
4742,2017-07-17 15:00:00,393.3586293,15,0,Monday,7,July,2017-07-17,False,False,False
4743,2017-07-17 16:00:00,370.9578782,16,0,Monday,7,July,2017-07-17,False,False,False
4744,2017-07-17 17:00:00,340.0335939,17,0,Monday,7,July,2017-07-17,False,False,False
4745,2017-07-17 18:00:00,260.1902485,18,0,Monday,7,July,2017-07-17,False,False,False
4746,2017-07-17 19:00:00,201.0299291,19,0,Monday,7,July,2017-07-17,False,False,False
4747,2017-07-17 20:00:00,163.5154157,20,0,Monday,7,July,2017-07-17,False,False,False
4748,2017-07-17 21:00:00,167.4998598,21,0,Monday,7,July,2017-07-17,False,False,False
4749,2017-07-17 22:00:00,160.6997028,22,0,Monday,7,July,2017-07-17,False,False,False
4750,2017-07-17 23:00:00,151.8687079,23,0,Monday,7,July,2017-07-17,False,False,False
4751,2017-07-18 00:00:00,146.4574657,0,1,Tuesday,7,July,2017-07-18,False,False,False
4752,2017-07-18 01:00:00,146.9635531,1,1,Tuesday,7,July,2017-07-18,False,False,False
4753,2017-07-18 02:00:00,145.1755032,2,1,Tuesday,7,July,2017-07-18,False,False,False
4754,2017-07-18 03:00:00,142.2344196,3,1,Tuesday,7,July,2017-07-18,False,False,False
4755,2017-07-18 04:00:00,142.9849694,4,1,Tuesday,7,July,2017-07-18,False,False,False
4756,2017-07-18 05:00:00,134.2410433,5,1,Tuesday,7,July,2017-07-18,False,False,False
4757,2017-07-18 06:00:00,155.2616702,6,1,Tuesday,7,July,2017-07-18,False,False,False
4758,2017-07-18 07:00:00,200.1799618,7,1,Tuesday,7,July,2017-07-18,False,False,False
4759,2017-07-18 08:00:00,251.0310712,8,1,Tuesday,7,July,2017-07-18,False,False,False
4760,2017-07-18 09:00:00,321.0304097,9,1,Tuesday,7,July,2017-07-18,False,False,False
4761,2017-07-18 10:00:00,345.2688148,10,1,Tuesday,7,July,2017-07-18,False,False,False
4762,2017-07-18 11:00:00,359.4982846,11,1,Tuesday,7,July,2017-07-18,False,False,False
4763,2017-07-18 12:00:00,332.4512828,12,1,Tuesday,7,July,2017-07-18,False,False,False
4764,2017-07-18 13:00:00,329.7755916,13,1,Tuesday,7,July,2017-07-18,False,False,False
4765,2017-07-18 14:00:00,350.481222,14,1,Tuesday,7,July,2017-07-18,False,False,False
4766,2017-07-18 15:00:00,346.8025652,15,1,Tuesday,7,July,2017-07-18,False,False,False
4767,2017-07-18 16:00:00,344.0896186,16,1,Tuesday,7,July,2017-07-18,False,False,False
4768,2017-07-18 17:00:00,297.2763248,17,1,Tuesday,7,July,2017-07-18,False,False,False
4769,2017-07-18 18:00:00,230.891388,18,1,Tuesday,7,July,2017-07-18,False,False,False
4770,2017-07-18 19:00:00,195.5242926,19,1,Tuesday,7,July,2017-07-18,False,False,False
4771,2017-07-18 20:00:00,165.2890239,20,1,Tuesday,7,July,2017-07-18,False,False,False
4772,2017-07-18 21:00:00,156.3314025,21,1,Tuesday,7,July,2017-07-18,False,False,False
4773,2017-07-18 22:00:00,150.4090497,22,1,Tuesday,7,July,2017-07-18,False,False,False
4774,2017-07-18 23:00:00,144.6976713,23,1,Tuesday,7,July,2017-07-18,False,False,False
4775,2017-07-19 00:00:00,144.977924,0,2,Wednesday,7,July,2017-07-19,False,False,False
4776,2017-07-19 01:00:00,145.5413596,1,2,Wednesday,7,July,2017-07-19,False,False,False
4777,2017-07-19 02:00:00,142.6701822,2,2,Wednesday,7,July,2017-07-19,False,False,False
4778,2017-07-19 03:00:00,129.1450069,3,2,Wednesday,7,July,2017-07-19,False,False,False
4779,2017-07-19 04:00:00,144.6482765,4,2,Wednesday,7,July,2017-07-19,False,False,False
4780,2017-07-19 05:00:00,148.4186067,5,2,Wednesday,7,July,2017-07-19,False,False,False
4781,2017-07-19 06:00:00,157.2914616,6,2,Wednesday,7,July,2017-07-19,False,False,False
4782,2017-07-19 07:00:00,202.0923359,7,2,Wednesday,7,July,2017-07-19,False,False,False
4783,2017-07-19 08:00:00,248.5565173,8,2,Wednesday,7,July,2017-07-19,False,False,False
4784,2017-07-19 09:00:00,307.56635,9,2,Wednesday,7,July,2017-07-19,False,False,False
4785,2017-07-19 10:00:00,335.4377845,10,2,Wednesday,7,July,2017-07-19,False,False,False
4786,2017-07-19 11:00:00,349.4403731,11,2,Wednesday,7,July,2017-07-19,False,False,False
4787,2017-07-19 12:00:00,318.2737194,12,2,Wednesday,7,July,2017-07-19,False,False,False
4788,2017-07-19 13:00:00,326.7497415,13,2,Wednesday,7,July,2017-07-19,False,False,False
4789,2017-07-19 14:00:00,367.9590278,14,2,Wednesday,7,July,2017-07-19,False,False,False
4790,2017-07-19 15:00:00,365.8760742,15,2,Wednesday,7,July,2017-07-19,False,False,False
4791,2017-07-19 16:00:00,352.4473862,16,2,Wednesday,7,July,2017-07-19,False,False,False
4792,2017-07-19 17:00:00,308.8125222,17,2,Wednesday,7,July,2017-07-19,False,False,False
4793,2017-07-19 18:00:00,216.6395231,18,2,Wednesday,7,July,2017-07-19,False,False,False
4794,2017-07-19 19:00:00,193.2939918,19,2,Wednesday,7,July,2017-07-19,False,False,False
4795,2017-07-19 20:00:00,164.0914093,20,2,Wednesday,7,July,2017-07-19,False,False,False
4796,2017-07-19 21:00:00,155.8954306,21,2,Wednesday,7,July,2017-07-19,False,False,False
4797,2017-07-19 22:00:00,148.9096245,22,2,Wednesday,7,July,2017-07-19,False,False,False
4798,2017-07-19 23:00:00,146.8270895,23,2,Wednesday,7,July,2017-07-19,False,False,False
4799,2017-07-20 00:00:00,147.8696128,0,3,Thursday,7,July,2017-07-20,False,False,False
4800,2017-07-20 01:00:00,146.9989248,1,3,Thursday,7,July,2017-07-20,False,False,False
4801,2017-07-20 02:00:00,146.5472554,2,3,Thursday,7,July,2017-07-20,False,False,False
4802,2017-07-20 03:00:00,145.2410141,3,3,Thursday,7,July,2017-07-20,False,False,False
4803,2017-07-20 04:00:00,142.4924865,4,3,Thursday,7,July,2017-07-20,False,False,False
4804,2017-07-20 05:00:00,147.876729,5,3,Thursday,7,July,2017-07-20,False,False,False
4805,2017-07-20 06:00:00,168.8776817,6,3,Thursday,7,July,2017-07-20,False,False,False
4806,2017-07-20 07:00:00,198.3709819,7,3,Thursday,7,July,2017-07-20,False,False,False
4807,2017-07-20 08:00:00,267.9000233,8,3,Thursday,7,July,2017-07-20,False,False,False
4808,2017-07-20 09:00:00,335.4484588,9,3,Thursday,7,July,2017-07-20,False,False,False
4809,2017-07-20 10:00:00,342.2341741,10,3,Thursday,7,July,2017-07-20,False,False,False
4810,2017-07-20 11:00:00,361.7497247,11,3,Thursday,7,July,2017-07-20,False,False,False
4811,2017-07-20 12:00:00,294.2948463,12,3,Thursday,7,July,2017-07-20,False,False,False
4812,2017-07-20 13:00:00,291.9215936,13,3,Thursday,7,July,2017-07-20,False,False,False
4813,2017-07-20 14:00:00,319.2402668,14,3,Thursday,7,July,2017-07-20,False,False,False
4814,2017-07-20 15:00:00,324.0983291,15,3,Thursday,7,July,2017-07-20,False,False,False
4815,2017-07-20 16:00:00,306.4859434,16,3,Thursday,7,July,2017-07-20,False,False,False
4816,2017-07-20 17:00:00,314.5249471,17,3,Thursday,7,July,2017-07-20,False,False,False
4817,2017-07-20 18:00:00,246.1370093,18,3,Thursday,7,July,2017-07-20,False,False,False
4818,2017-07-20 19:00:00,216.9304501,19,3,Thursday,7,July,2017-07-20,False,False,False
4819,2017-07-20 20:00:00,173.061798,20,3,Thursday,7,July,2017-07-20,False,False,False
4820,2017-07-20 21:00:00,151.524828,21,3,Thursday,7,July,2017-07-20,False,False,False
4821,2017-07-20 22:00:00,151.4984562,22,3,Thursday,7,July,2017-07-20,False,False,False
4822,2017-07-20 23:00:00,148.506722,23,3,Thursday,7,July,2017-07-20,False,False,False
4823,2017-07-21 00:00:00,147.6973589,0,4,Friday,7,July,2017-07-21,False,False,False
